USER_ID,VARIANT_NAME, REVENUE 
6762,variant,0.00
49,control,0.00
9930,variant,0.00
9155,control,0.00
2306,variant,0.00
8318,control,0.00
4490,control,0.00
6855,variant,0.00
1030,control,0.00
8902,variant,0.00
9805,control,0.00
4229,variant,0.00
4726,variant,0.00
9496,control,0.00
9121,control,0.00
4324,control,0.00
2773,control,0.00
4433,variant,0.00
4576,variant,0.00
7681,control,0.00
9755,control,0.00
5985,variant,0.00
8398,variant,0.00
5971,control,0.00
2269,variant,0.00
1692,control,0.00
9585,control,0.00
2030,control,0.00
6800,control,0.00
1568,variant,0.00
1560,control,0.00
5348,variant,0.00
7663,control,0.00
7851,variant,0.00
3394,variant,0.00
4990,variant,0.00
2325,control,0.00
4072,variant,0.00
3771,control,0.00
8589,variant,0.00
2828,variant,0.00
8979,variant,0.00
134,control,0.00
6205,control,0.00
1575,control,0.00
5837,control,0.00
5270,control,0.5
2529,variant,0.00
4846,control,0.00
8078,variant,0.00
9711,variant,0.00
1939,control,20455.00
5516,control,0.00
5199,variant,0.00
6380,control,0.00
5216,control,0.00
8279,variant,0.00
7710,control,0.00
9023,variant,0.00
4377,variant,0.00
668,control,0.00
7050,control,0.00
4027,control,0.00
2651,control,0.00
7223,control,0.00
8412,variant,0.00
7752,control,0.00
9148,control,0.00
1634,variant,0.00
4285,control,0.00
7603,control,0.00
7249,variant,0.00
629,control,0.00
7974,control,0.00
8332,variant,0.00
1918,variant,0.00
1858,control,0.00
4293,control,0.00
5140,variant,0.00
2429,control,0.00
7908,variant,0.00
1263,variant,0.00
8762,control,0.00
5062,control,0.00
3972,variant,0.00
5725,control,0.00
2151,variant,0.00
8723,variant,0.00
7533,variant,0.00
6352,control,0.00
8004,control,0.00
751,variant,0.00
8051,control,0.00
1389,control,0.00
2613,control,0.00
206,variant,0.00
2070,control,0.00
2141,control,0.00
6479,control,0.00
1265,control,0.00
1235,control,0.00
7677,control,0.00
9282,control,0.00
3966,control,0.00
1863,variant,0.00
2195,control,0.00
1439,variant,0.00
5779,variant,0.00
819,control,0.00
631,control,0.00
8573,variant,0.00
1934,variant,0.00
5059,variant,0.00
678,control,0.00
3410,control,0.00
4976,variant,0.00
7479,control,0.00
7473,control,0.00
3550,control,0.00
2203,variant,0.00
3582,control,0.00
6017,variant,0.00
8122,control,0.00
7935,variant,0.00
1941,control,0.00
7975,control,0.00
6311,variant,0.00
1877,control,0.00
870,variant,0.00
2328,control,0.00
5404,control,0.00
5037,control,0.00
2485,variant,0.00
6749,control,0.00
9381,variant,0.00
5075,variant,0.00
4880,control,0.00
1129,variant,0.00
5312,control,0.00
1372,control,0.00
3486,variant,0.00
6373,control,0.00
9429,variant,0.00
1083,variant,0.00
6842,variant,0.00
1385,variant,0.00
7036,variant,0.00
3168,control,0.00
5883,variant,0.00
1419,control,0.00
3437,variant,0.00
4999,control,0.00
9558,variant,0.00
6281,variant,0.00
1398,variant,0.00
6190,control,0.00
6057,control,0.00
7612,variant,0.00
1782,control,0.00
4448,variant,0.00
7796,variant,0.00
2274,variant,0.00
5239,variant,0.00
6662,variant,0.00
4819,variant,0.00
1179,variant,0.00
8572,variant,0.00
9881,variant,0.00
9501,control,0.00
3560,variant,0.00
5850,variant,0.00
6069,variant,0.00
5594,variant,0.00
6444,control,0.00
7546,variant,0.00
7626,control,0.00
9873,control,0.00
9795,variant,0.00
152,control,0.00
4799,control,0.00
7014,control,0.00
3006,control,0.00
4211,variant,0.00
3035,control,0.00
9681,variant,0.00
3672,control,0.00
134,control,0.00
4540,control,0.00
8141,control,0.00
7142,control,0.00
2740,control,0.00
1789,variant,0.00
6690,control,0.00
2653,variant,0.00
2168,control,0.00
6376,control,0.00
1210,control,0.00
3566,variant,0.00
9870,variant,0.00
5069,variant,0.00
5765,control,0.00
7089,control,0.00
2752,control,0.00
5570,variant,0.00
3440,variant,0.00
3685,control,0.00
4509,variant,0.00
5679,control,0.00
6246,variant,0.00
2244,variant,0.00
6405,variant,0.00
5466,control,0.00
5168,control,0.00
1778,variant,0.00
6622,variant,0.00
9037,control,0.00
1148,control,0.00
1954,variant,0.00
234,variant,0.00
1735,variant,0.00
250,variant,0.00
4108,control,0.00
6837,variant,0.00
9505,variant,0.00
2647,control,0.00
8005,variant,0.00
6714,variant,0.00
2973,variant,0.00
3109,variant,0.00
5898,control,0.00
8961,variant,0.00
1047,control,0.00
7965,control,0.00
578,control,0.00
8775,variant,0.00
5996,variant,0.00
5031,variant,0.00
7201,control,0.00
1561,control,0.00
3427,variant,0.00
2165,variant,0.00
5375,variant,0.00
9373,variant,0.00
9066,control,0.00
3600,control,0.00
4758,variant,0.00
7166,control,0.00
1595,variant,0.00
2638,control,0.00
6947,variant,0.00
2383,variant,0.00
3589,variant,0.00
9862,control,0.00
9694,control,0.00
3441,control,0.00
9390,control,0.00
6335,variant,0.00
4010,variant,0.00
5691,variant,0.00
2938,control,0.00
2055,control,0.00
131,variant,0.00
1069,variant,0.00
4546,control,0.00
2093,control,0.00
5048,control,0.00
248,control,0.00
3534,control,0.00
9185,variant,0.00
7554,control,0.00
9396,control,0.00
2072,variant,0.00
3446,variant,0.00
5351,control,0.00
2020,variant,0.00
9940,variant,0.00
9980,control,0.00
9135,control,0.00
5886,control,0.00
9982,variant,0.00
5400,control,0.00
6470,control,0.00
5844,variant,0.00
8759,variant,0.00
9002,control,0.00
2755,control,0.00
8479,control,0.00
3209,variant,0.00
5058,control,0.00
9099,control,0.00
834,variant,0.00
8106,variant,0.00
8572,control,0.00
3576,variant,0.00
3026,variant,0.00
5691,control,0.00
4975,variant,0.00
1889,variant,0.00
2334,variant,0.00
6653,control,0.00
2050,variant,0.00
6861,variant,0.00
6217,variant,0.00
7153,variant,0.00
3610,variant,0.00
2685,variant,0.00
6371,control,0.00
9523,control,0.00
5180,variant,0.00
7116,variant,0.00
9766,control,0.00
3178,variant,0.00
586,control,0.00
292,variant,0.00
7499,variant,18629.00
4299,control,0.00
7229,variant,0.00
7187,variant,0.00
2522,control,0.00
7312,variant,0.00
5910,control,0.00
764,variant,0.00
963,control,0.00
5353,control,0.00
7007,variant,0.00
9605,variant,0.00
7914,control,0.00
4336,variant,0.00
6530,control,0.00
8540,control,0.00
1172,variant,0.00
200,control,0.00
1670,control,0.00
3147,variant,0.00
1491,variant,0.00
5873,control,0.00
6377,control,0.00
5437,variant,0.00
5673,control,0.00
3400,control,36220.00
7557,variant,0.00
1736,variant,0.00
1660,variant,0.00
8863,control,45047.00
7516,control,0.00
8520,variant,0.00
1696,variant,0.00
6969,control,0.00
4911,variant,0.00
6461,control,0.00
1432,variant,0.00
7433,control,0.00
6189,variant,0.00
3152,control,0.00
3925,control,0.00
6513,control,0.00
5249,control,0.00
9378,control,0.00
3546,variant,0.00
5079,control,0.00
3464,control,0.00
3827,control,0.00
5852,control,0.00
4277,variant,0.00
4837,control,0.00
4615,variant,0.00
6239,control,0.00
8681,control,0.00
2040,control,0.00
9989,control,0.00
9571,variant,0.00
4297,variant,0.00
1458,control,0.00
6351,control,0.00
9101,control,0.00
7702,variant,0.00
1042,variant,0.00
3912,variant,0.00
6229,control,0.00
9181,control,0.00
8984,control,0.00
2876,control,0.00
4967,control,0.00
8806,variant,0.00
7466,variant,0.00
2595,variant,0.00
7413,control,0.00
7179,variant,0.00
1899,control,0.00
7823,control,0.00
8818,control,0.00
8760,variant,0.00
3200,control,0.00
9163,control,0.00
3052,variant,0.00
8200,control,0.00
3044,control,0.00
1754,control,0.00
3182,variant,0.00
9478,variant,0.00
419,variant,0.00
7145,variant,0.00
656,control,0.00
5377,variant,0.00
3339,variant,0.00
6935,control,0.00
6524,variant,0.00
9703,control,0.00
3817,variant,0.00
916,control,0.00
6231,control,0.00
9396,control,0.00
3287,control,0.00
1803,variant,0.00
6140,control,0.00
7259,variant,0.00
8763,variant,0.00
9110,variant,0.00
3113,variant,0.00
2459,control,0.00
4605,control,0.00
2032,variant,0.00
617,variant,35855.00
6581,variant,0.00
2494,variant,0.00
4951,variant,0.00
5358,control,0.00
7835,control,0.00
1934,variant,0.00
2626,variant,0.00
4845,control,0.00
792,variant,0.00
1576,control,0.00
3605,variant,0.00
8710,variant,0.00
5659,variant,0.00
872,variant,0.00
2815,variant,0.00
7625,control,0.00
6866,variant,0.00
1185,variant,0.00
9203,control,0.00
5542,variant,0.00
4874,control,0.00
7118,control,0.00
7986,control,0.00
2361,variant,0.00
2588,control,0.00
6959,variant,0.00
9248,control,0.00
432,control,0.00
296,control,0.00
5690,variant,0.00
2580,variant,0.00
2517,control,0.00
7057,control,0.00
7760,control,0.00
2644,variant,0.00
3224,variant,0.00
3990,control,0.00
4489,control,0.00
9881,control,0.00
278,variant,0.00
4308,control,0.00
7842,variant,0.00
3460,variant,0.00
239,control,0.00
3120,variant,0.00
6085,control,0.00
5009,variant,0.00
4884,variant,0.00
2573,variant,0.00
1315,control,0.00
6844,variant,0.00
8589,control,0.00
1376,variant,0.00
6017,control,0.00
1730,variant,0.00
8310,control,0.00
5676,control,0.00
155,control,0.00
8355,variant,0.00
8660,variant,0.00
9014,variant,0.00
2241,control,0.00
4768,control,0.00
6717,control,0.00
5280,variant,0.00
4265,control,0.00
3248,control,0.00
1924,control,0.00
839,variant,0.00
3131,control,0.00
5095,variant,0.00
3611,control,0.00
993,variant,0.00
7825,variant,0.00
4697,control,0.00
1991,variant,0.00
300,variant,0.00
9416,control,0.00
112,control,0.00
7040,control,0.00
7022,variant,0.00
9826,variant,0.00
2792,variant,0.00
3624,variant,0.00
4392,variant,0.00
7346,variant,0.00
6634,variant,0.00
97,control,0.00
2892,variant,0.00
5354,variant,0.00
8368,control,0.00
4926,control,0.00
5808,variant,0.00
6370,control,0.00
6819,control,0.00
5613,variant,0.00
4139,control,0.00
5968,variant,0.00
1830,control,0.00
7368,control,0.00
2688,control,0.00
3036,control,0.00
6537,control,0.00
9967,control,0.00
5484,variant,0.00
2376,variant,0.00
5804,control,0.00
4967,variant,0.00
9754,control,0.00
5946,control,0.00
5320,control,0.00
4865,variant,0.00
8742,variant,0.00
1906,control,0.00
5136,variant,0.00
9105,control,0.00
4834,control,0.00
5415,control,0.00
1450,variant,0.00
6234,control,0.00
2253,variant,0.00
6884,control,0.00
6451,control,0.00
1568,control,0.00
3934,control,0.00
6147,control,0.00
7976,control,0.00
7039,variant,0.00
2947,control,0.00
4119,control,0.00
9426,variant,0.00
4424,variant,0.00
921,variant,0.00
7906,variant,0.00
7501,variant,0.00
1785,control,0.00
1671,control,0.00
3952,variant,0.00
7081,control,0.00
2437,variant,0.00
4954,control,0.00
6278,control,0.00
8162,control,0.00
6792,variant,0.00
5525,control,0.00
6583,variant,0.00
3821,control,0.00
9226,control,0.00
3616,control,0.00
7098,variant,0.00
5994,variant,0.00
6488,variant,0.00
503,variant,0.00
7036,variant,0.00
8025,variant,0.00
6235,variant,0.00
970,variant,0.00
3762,variant,0.00
221,control,0.00
9198,control,0.00
1567,variant,0.00
5736,variant,0.00
368,control,0.00
4376,variant,0.00
9608,control,0.00
8573,variant,0.00
860,variant,0.00
1085,control,0.00
7271,control,0.00
4745,variant,0.00
8399,control,0.00
3464,variant,0.00
3047,variant,0.00
7127,control,0.00
8585,control,0.00
3683,variant,0.00
5217,variant,0.00
6214,variant,13150.00
7094,variant,0.00
3427,variant,0.00
4615,control,0.00
6886,variant,0.00
4615,variant,0.00
8976,control,0.00
8721,control,0.00
2998,variant,0.00
9798,variant,0.00
9017,variant,0.00
5231,variant,0.00
9097,control,0.00
9873,variant,0.00
5553,control,0.00
531,control,0.00
6012,control,0.00
5072,variant,0.00
537,control,0.00
8756,variant,0.00
2685,variant,0.00
5286,control,0.00
9978,control,0.00
573,variant,0.00
25,variant,0.00
1999,control,0.00
4319,control,0.00
2771,control,0.00
4388,variant,0.00
67,control,0.00
7852,variant,0.00
1948,variant,0.00
958,variant,0.00
4979,variant,0.00
9205,variant,0.00
6677,variant,0.00
2274,variant,0.00
1228,control,0.00
2374,control,0.00
4620,control,0.00
857,variant,0.00
6678,control,0.00
8822,control,0.00
3139,variant,0.00
8323,variant,0.00
7769,variant,0.00
3349,variant,0.00
3704,control,0.00
1212,control,0.00
9811,control,0.00
3732,control,0.00
2630,control,0.00
1731,control,0.00
3483,variant,0.00
6162,variant,0.00
9620,variant,0.00
715,control,0.00
4585,variant,0.00
2891,variant,0.00
9924,control,0.00
6637,variant,0.00
2466,control,0.00
1144,variant,0.00
5416,variant,0.00
8424,variant,0.00
1741,variant,0.00
9349,control,0.00
9698,variant,0.00
5933,variant,0.00
5973,variant,0.00
4111,variant,0.00
4936,variant,0.00
9212,variant,0.00
2596,control,0.00
9928,variant,0.00
4759,control,0.00
6485,variant,0.00
2673,control,0.00
8321,variant,0.00
7421,control,0.00
9677,variant,0.00
8817,variant,0.00
4074,control,0.00
7541,control,0.00
328,variant,0.00
9937,variant,0.00
4415,control,0.00
5743,variant,0.00
9450,variant,0.00
9291,variant,0.00
2445,control,0.00
3240,control,0.00
4597,control,0.00
7368,control,0.00
9671,control,0.00
2973,control,0.00
5294,control,0.00
761,control,0.00
2274,control,0.00
8429,control,0.00
2487,variant,0.00
2718,variant,0.00
7224,control,0.00
685,control,0.00
1819,variant,0.00
9305,control,0.00
9631,variant,0.00
9408,variant,0.00
4593,variant,0.00
1764,variant,0.00
6176,variant,0.00
2552,variant,0.00
2954,control,0.00
8241,variant,0.00
8300,control,0.00
45,variant,0.00
8542,control,0.00
4317,variant,0.00
1122,control,0.00
7399,variant,0.00
6434,variant,0.00
2635,variant,0.00
3680,control,0.00
9438,control,0.00
9738,variant,0.00
6334,control,0.00
465,control,0.00
7530,variant,0.00
3688,control,0.00
9166,variant,0.00
4709,control,0.00
6270,variant,0.00
4765,control,0.00
2113,variant,0.00
2247,control,0.00
3970,control,0.00
5825,control,0.00
5251,control,0.00
2881,control,0.00
4749,variant,0.00
2169,variant,0.00
2400,variant,0.00
8109,variant,0.00
8248,control,0.00
6802,variant,0.00
5038,control,0.00
8159,variant,0.00
9246,variant,0.00
7653,variant,0.00
7593,control,0.00
7861,variant,0.00
3757,variant,0.00
9661,control,45352.00
1163,variant,0.00
2236,control,0.00
3002,control,0.00
6703,control,0.00
4923,variant,0.00
7104,variant,0.00
2958,variant,0.00
6239,control,0.00
6084,variant,0.00
3674,control,0.00
7369,variant,0.00
3284,variant,0.00
7838,variant,0.00
5940,variant,0.00
1555,variant,0.00
3603,variant,0.00
4536,control,0.00
5628,control,0.00
6950,variant,0.00
7454,variant,0.00
7704,variant,0.00
7583,control,0.00
3815,variant,0.00
8128,control,0.00
6949,control,0.00
9032,variant,0.00
9103,control,0.00
1237,control,0.00
7477,control,0.00
5134,control,0.00
9964,control,0.00
6377,variant,0.00
6988,variant,0.00
1294,control,0.00
9086,control,0.00
8165,variant,0.00
8666,variant,0.00
6490,variant,0.00
3346,control,0.00
6341,control,0.00
1341,variant,0.00
9978,variant,0.00
6865,variant,0.00
8873,control,0.00
5813,control,0.00
5247,control,0.00
8678,variant,0.00
794,control,0.00
6560,variant,0.00
1364,variant,0.00
9702,variant,0.00
6627,control,0.00
9847,control,0.00
2737,control,0.00
5265,control,0.00
5863,control,0.00
2474,control,0.00
1656,control,0.00
5855,variant,0.00
8769,control,0.00
1261,variant,0.00
5747,control,0.00
218,variant,0.00
5097,variant,0.00
8922,variant,0.00
1386,variant,0.00
5180,control,0.00
151,control,0.00
8322,control,0.00
956,variant,0.00
5877,control,0.00
8247,control,0.00
1191,variant,0.00
8803,variant,0.00
1010,variant,0.00
9165,control,0.00
2474,control,0.00
125,variant,0.00
2272,variant,0.00
6014,variant,0.00
8775,control,0.00
9446,variant,0.00
3578,variant,0.04
2261,control,0.00
5586,variant,0.00
1155,control,0.00
8676,control,0.00
2554,control,0.00
2604,control,0.00
2495,control,0.00
4026,control,0.00
3032,variant,0.00
3043,control,0.00
5476,control,0.00
104,control,0.00
5318,control,0.00
7396,control,0.00
3622,variant,0.00
7582,control,0.00
772,control,0.00
1699,variant,0.00
2415,control,0.00
8990,control,0.00
7109,variant,0.00
3404,control,0.00
7892,variant,0.00
1151,control,0.00
1723,variant,0.00
9750,control,0.00
4876,control,0.00
9214,variant,0.00
1936,variant,0.00
3857,variant,0.00
6436,control,0.00
7293,control,0.00
3614,variant,0.00
9570,variant,0.00
7776,control,0.00
762,variant,0.00
2249,variant,0.00
3917,variant,0.00
6197,control,0.00
4788,control,0.00
4436,variant,0.00
5684,variant,0.00
5168,variant,0.00
7006,variant,0.00
7587,variant,0.00
2588,variant,0.00
3679,control,0.00
7774,control,0.00
2102,control,0.00
1483,control,0.00
9377,control,0.00
8056,control,0.00
6607,variant,0.00
1923,control,0.00
8168,control,0.00
6684,variant,0.00
4538,control,0.00
2191,variant,0.00
1028,variant,0.00
